_id,Model year,Make,Model,Vehicle class,Engine size (L),Cylinders,Transmission,Fuel type,City (L/100 km),Highway (L/100 km),Combined (L/100 km),Combined (mpg),CO2 emissions (g/km),CO2 rating,Smog rating
8080,2025,Land Rover,Defender 110 P300,Sport utility vehicle: Standard,2.0,4,AS8,Z,13.2,11.9,12.6,22,294,4,6
8081,2025,Land Rover,Discovery P300,Sport utility vehicle: Standard,2.0,4,AS8,Z,12.2,9.8,11.1,25,262,4,6
8082,2025,Land Rover,Discovery P360,Sport utility vehicle: Standard,3.0,6,AS8,Z,13.6,10.3,12.1,23,284,4,6
8083,2025,Land Rover,Discovery Sport P250,Sport utility vehicle: Small,2.0,4,AS9,Z,12.7,10.0,11.5,25,271,4,6
8084,2025,Land Rover,Range Rover P530,Sport utility vehicle: Standard,4.4,8,AS8,Z,14.5,10.2,12.6,22,296,4,5
8085,2025,Land Rover,Range Rover P530 LWB,Sport utility vehicle: Standard,4.4,8,AS8,Z,15.2,10.8,13.2,21,311,4,5
8086,2025,Land Rover,Range Rover SV P615,Sport utility vehicle: Standard,4.4,8,AS8,Z,15.2,10.8,13.2,21,311,4,5
8087,2025,Land Rover,Range Rover SV P615 LWB,Sport utility vehicle: Standard,4.4,8,AS8,Z,15.2,10.8,13.2,21,311,4,5
8088,2025,Land Rover,Range Rover Sport P530,Sport utility vehicle: Standard,4.4,8,AS8,Z,14.5,10.2,12.6,22,296,4,5
8089,2025,Land Rover,Range Rover Sport SV P635,Sport utility vehicle: Standard,4.4,8,AS8,Z,15.0,10.8,13.1,22,309,4,5
8090,2025,Land Rover,Range Rover Evoque P250,Sport utility vehicle: Small,2.0,4,AS9,Z,11.9,8.8,10.5,27,247,5,6
8091,2025,Land Rover,Range Rover Velar P250,Sport utility vehicle: Small,2.0,4,AS8,Z,10.9,8.9,10.0,28,237,5,6
8092,2025,Land Rover,Range Rover Velar P340,Sport utility vehicle: Small,3.0,6,AS8,Z,12.1,9.0,10.7,26,253,5,6
8093,2025,Land Rover,Range Rover Velar P400,Sport utility vehicle: Small,3.0,6,AS8,Z,12.6,9.4,11.1,25,261,4,6
8094,2025,Lexus,ES 250 AWD,Mid-size,2.5,4,AS8,X,9.6,7.0,8.4,34,198,6,5
8095,2025,Lexus,ES 300h,Mid-size,2.5,4,AV6,X,5.5,5.2,5.3,53,124,8,6
8096,2025,Lexus,ES 350,Mid-size,3.5,6,AS8,X,10.7,7.3,9.2,31,214,5,4
8097,2025,Lexus,ES 350 F SPORT,Mid-size,3.5,6,AS8,X,10.9,7.5,9.4,30,219,5,4
8098,2025,Lexus,GX 550,Sport utility vehicle: Standard,3.4,6,AS10,Z,15.3,11.2,13.5,21,314,4,4
8099,2025,Lexus,IS 300 AWD,Compact,3.5,6,AS6,Z,12.2,9.0,10.8,26,253,5,4
8100,2025,Lexus,IS 350 AWD,Compact,3.5,6,AS6,Z,12.2,9.0,10.8,26,253,5,4
8101,2025,Lexus,IS 500,Compact,5.0,8,AS8,Z,14.1,9.3,11.9,24,280,4,4
8102,2025,Lexus,LC 500,Subcompact,5.0,8,AS10,Z,15.2,9.7,12.7,22,299,4,4
8103,2025,Lexus,LC 500 Convertible,Minicompact,5.0,8,AS10,Z,16.0,9.5,13.0,22,304,4,4
8104,2025,Lexus,LC 500h,Subcompact,3.5,6,AV10,Z,9.0,7.1,8.1,35,189,6,6
8105,2025,Lexus,LS 500 AWD,Mid-size,3.4,6,AS10,Z,13.8,8.7,11.2,25,271,4,4
8106,2025,Lexus,LS 500h AWD,Mid-size,3.5,6,AV10,Z,10.1,8.1,9.2,31,217,5,6
8107,2025,Lexus,LX 600,Sport utility vehicle: Standard,3.4,6,AS10,Z,14.2,10.8,12.7,22,298,4,4
8108,2025,Lexus,LX 700h,Sport utility vehicle: Standard,3.4,6,AS10,Z,12.5,10.7,11.7,24,272,4,4
8109,2025,Lexus,NX 250 AWD,Sport utility vehicle: Small,2.5,4,AS8,X,9.4,7.4,8.4,34,198,6,5
8110,2025,Lexus,NX 350 AWD,Sport utility vehicle: Small,2.4,4,AS8,Z,10.9,8.5,9.8,29,228,5,6
8111,2025,Lexus,NX 350 AWD F SPORT,Sport utility vehicle: Small,2.4,4,AS8,Z,11.2,8.3,9.7,29,230,5,6
8112,2025,Lexus,NX 350h AWD,Sport utility vehicle: Small,2.5,4,AV6,Z,5.7,6.4,6.0,47,140,7,6
8113,2025,Lexus,RC 300 AWD,Subcompact,3.5,6,AS6,Z,12.2,9.0,10.8,26,253,5,4
8114,2025,Lexus,RC 350 AWD,Subcompact,3.5,6,AS6,Z,12.2,9.0,10.8,26,253,5,4
8115,2025,Lexus,RC F,Subcompact,5.0,8,AS8,Z,14.4,9.6,12.2,23,285,4,4
8116,2025,Lexus,RX 350 AWD,Sport utility vehicle: Small,2.4,4,AS8,Z,11.2,8.3,9.9,29,230,5,6
8117,2025,Lexus,RX 350h AWD,Sport utility vehicle: Small,2.5,4,AV6,Z,6.3,6.8,6.5,43,151,7,6
8118,2025,Lexus,RX 500h AWD,Sport utility vehicle: Small,2.4,4,AS6,Z,8.7,8.4,8.6,33,199,6,6
8119,2025,Lexus,TX 350 AWD,Sport utility vehicle: Standard,2.4,4,AS8,Z,11.5,8.9,10.3,27,241,5,6
8120,2025,Lexus,TX 500h AWD,Sport utility vehicle: Standard,2.4,4,AV6,Z,8.7,8.4,8.6,33,200,6,6
8121,2025,Lexus,UX 300h AWD,Compact,2.0,4,AV,X,5.3,5.9,5.6,50,130,7,6
8122,2025,Lexus,UX 300h AWD,Compact,2.0,4,AV6,X,5.3,5.9,5.6,50,130,7,6
8123,2025,Lincoln,Aviator AWD,Sport utility vehicle: Standard,3.0,6,AS10,X,13.8,9.5,11.9,24,278,4,5
8124,2025,Lincoln,Corsair AWD,Sport utility vehicle: Small,2.0,4,AS8,X,11.2,8.3,9.9,29,232,5,6
8125,2025,Lincoln,Nautilus AWD,Sport utility vehicle: Small,2.0,4,A8,X,11.2,8.1,9.8,29,231,5,6
8126,2025,Lincoln,Nautilus Hybrid AWD,Sport utility vehicle: Small,2.0,4,AV,X,7.9,7.6,7.7,37,180,6,6
8127,2025,Lincoln,Navigator 4WD,Sport utility vehicle: Standard,3.5,6,AS10,X,15.6,10.8,13.5,21,317,3,6
8128,2025,Mazda,CX-30 4WD,Sport utility vehicle: Small,2.5,4,AS6,X,9.0,7.1,8.2,34,192,6,6
8129,2025,Mazda,CX-30 Turbo 4WD,Sport utility vehicle: Small,2.5,4,AS6,X,10.5,7.9,9.3,30,220,5,4
8130,2025,Mazda,CX-5 4WD,Sport utility vehicle: Small,2.5,4,AS6,X,10.2,8.2,9.3,30,216,5,6
8131,2025,Mazda,CX-5 4WD (Cylinder Deactivation),Sport utility vehicle: Small,2.5,4,AS6,X,9.1,7.7,8.5,33,200,6,6
8132,2025,Mazda,CX-5 Turbo 4WD,Sport utility vehicle: Small,2.5,4,AS6,X,10.8,8.7,9.8,29,230,5,4
8133,2025,Mazda,CX-50 4WD,Sport utility vehicle: Small,2.5,4,AS6,X,9.7,8.0,8.9,32,209,5,6
8134,2025,Mazda,CX-50 Turbo 4WD,Sport utility vehicle: Small,2.5,4,AS6,X,10.4,8.2,9.4,30,221,5,4
8135,2025,Mazda,CX-50 Hybrid 4WD,Sport utility vehicle: Small,2.5,4,AV,X,6.1,6.4,6.2,46,145,7,6
8136,2025,Mazda,CX-70 4WD,Sport utility vehicle: Standard,3.3,6,AS8,X,9.9,8.4,9.3,30,216,5,5
8137,2025,Mazda,CX-70 4WD (High Power),Sport utility vehicle: Standard,3.3,6,AS8,Z,10.3,8.5,9.5,30,222,5,5
8138,2025,Mazda,CX-90 4WD,Sport utility vehicle: Standard,3.3,6,AS8,X,9.9,8.4,9.3,30,216,5,5
8139,2025,Mazda,CX-90 4WD (High Power),Sport utility vehicle: Standard,3.3,6,AS8,Z,10.3,8.5,9.5,30,222,5,5
8140,2025,Mazda,Mazda3 4-Door,Compact,2.5,4,AS6,X,8.4,6.3,7.5,38,175,6,6
8141,2025,Mazda,Mazda3 4-Door 4WD,Compact,2.5,4,AS6,X,8.9,6.6,7.9,36,185,6,6
8142,2025,Mazda,Mazda3 4-Door Turbo 4WD,Compact,2.5,4,AS6,X,10.1,7.3,8.8,32,207,5,4
8143,2025,Mazda,Mazda3 5-Door,Mid-size,2.5,4,AS6,X,8.5,6.5,7.6,37,178,6,6
8144,2025,Mazda,Mazda3 5-Door (SIL),Mid-size,2.5,4,M6,X,9.0,6.4,7.8,36,184,6,6
8145,2025,Mazda,Mazda3 5-Door 4WD,Mid-size,2.5,4,AS6,X,9.0,7.1,8.1,35,191,6,6
8146,2025,Mazda,Mazda3 5-Door Turbo 4WD,Mid-size,2.5,4,AS6,X,10.1,7.5,8.9,32,209,5,4
8147,2025,Mazda,MX-5,Two-seater,2.0,4,AS6,Z,9.0,6.7,8.0,35,187,6,2
8148,2025,Mazda,MX-5 (SIL),Two-seater,2.0,4,M6,Z,9.0,7.0,8.1,35,189,6,2
8149,2025,Mercedes-Benz,AMG C 43 4MATIC Sedan,Compact,2.0,4,A9,Z,12.5,8.8,10.8,26,252,5,4
8150,2025,Mercedes-Benz,AMG CLA 35 4MATIC Coupe,Compact,2.0,4,AM8,Z,10.8,8.0,9.6,29,225,5,5
8151,2025,Mercedes-Benz,AMG CLA 45 S 4MATIC Coupe,Compact,2.0,4,AM8,Z,11.7,8.4,10.2,28,236,5,2
8152,2025,Mercedes-Benz,AMG CLE 53 4MATIC+ Cabriolet,Subcompact,3.0,6,A9,Z,12.1,9.2,10.8,26,253,5,6
8153,2025,Mercedes-Benz,AMG CLE 53 4MATIC+ Coupe,Subcompact,3.0,6,A9,Z,11.7,8.7,10.4,27,243,5,6
8154,2025,Mercedes-Benz,AMG G 63 SUV,Sport utility vehicle: Standard,4.0,8,A9,Z,17.4,14.7,16.2,17,378,2,4
8155,2025,Mercedes-Benz,AMG GLA 35 4MATIC Coupe,Station wagon: Small,2.0,4,AM8,Z,10.9,8.4,9.8,29,230,5,5
8156,2025,Mercedes-Benz,AMG GLB 35 4MATIC Coupe,Station wagon: Small,2.0,4,AM8,Z,11.5,8.9,10.3,27,242,5,5
8157,2025,Mercedes-Benz,AMG GLC 43 4MATIC+ SUV,Station wagon: Small,2.0,4,A9,Z,12.6,9.4,11.2,25,263,4,4
8158,2025,Mercedes-Benz,AMG GLC 43 4MATIC Coupe,Station wagon: Small,2.0,4,A9,Z,12.7,9.8,11.4,25,269,4,4
8159,2025,Mercedes-Benz,AMG GLE 53 4MATIC+ SUV,Sport utility vehicle: Standard,3.0,6,A9,Z,12.9,10.2,11.7,24,273,4,6
8160,2025,Mercedes-Benz,AMG GLE 53 4MATIC+ Coupe,Sport utility vehicle: Standard,3.0,6,A9,Z,13.2,10.7,12.1,23,282,4,6
8161,2025,Mercedes-Benz,AMG GLE 63 S 4MATIC+ SUV,Sport utility vehicle: Standard,4.0,8,A9,Z,17.2,12.8,15.2,19,355,3,4
8162,2025,Mercedes-Benz,AMG GLE 63 S 4MATIC+ Coupe,Sport utility vehicle: Standard,4.0,8,A9,Z,17.2,12.8,15.2,19,355,3,4
8163,2025,Mercedes-Benz,AMG GLS 63 4MATIC+ SUV,Sport utility vehicle: Standard,4.0,8,A9,Z,17.2,13.1,15.3,18,359,2,4
8164,2025,Mercedes-Benz,AMG GT 53 4MATIC+,Compact,3.0,6,A9,Z,12.3,10.0,11.3,25,263,4,5
8165,2025,Mercedes-Benz,AMG GT 55 4MATIC+ Coupe,Subcompact,4.0,8,A9,Z,19.7,12.6,16.5,17,387,2,4
8166,2025,Mercedes-Benz,AMG GT 63 4MATIC+,Compact,4.0,8,A9,Z,15.3,11.3,13.5,21,318,3,4
8167,2025,Mercedes-Benz,AMG GT 63 4MATIC+ Coupe,Subcompact,4.0,8,A9,Z,19.7,12.6,16.5,17,387,2,4
8168,2025,Mercedes-Benz,AMG GT 63 PRO 4MATIC+ Coupe,Subcompact,4.0,8,A9,Z,19.7,12.6,16.5,17,387,2,4
8169,2025,Mercedes-Benz,AMG SL 43 4MATIC Roadster,Minicompact,2.0,4,A9,Z,12.2,8.8,10.7,26,249,5,4
8170,2025,Mercedes-Benz,AMG SL 55 4MATIC+ Roadster,Minicompact,4.0,8,A9,Z,18.2,11.3,15.1,19,347,3,4
8171,2025,Mercedes-Benz,AMG SL 63 4MATIC+ Roadster,Minicompact,4.0,8,A9,Z,18.2,11.3,15.1,19,347,3,4
8172,2025,Mercedes-Benz,C 300 4MATIC Sedan,Compact,2.0,4,A9,Z,10.0,7.1,8.7,32,204,5,7
8173,2025,Mercedes-Benz,CLA 250 4MATIC Coupe,Compact,2.0,4,AM8,Z,9.3,6.9,8.2,34,193,6,6
8174,2025,Mercedes-Benz,CLE 300 4MATIC Cabriolet,Subcompact,2.0,4,A9,Z,10.4,7.4,9.1,31,211,5,7
8175,2025,Mercedes-Benz,CLE 300 4MATIC Coupe,Subcompact,2.0,4,A9,Z,9.8,7.1,8.6,33,201,6,7
8176,2025,Mercedes-Benz,CLE 450 4MATIC Cabriolet,Subcompact,3.0,6,A9,Z,10.2,7.4,8.9,32,210,5,6
8177,2025,Mercedes-Benz,CLE 450 4MATIC Coupe,Subcompact,3.0,6,A9,Z,10.4,7.1,9.0,31,211,5,6
8178,2025,Mercedes-Benz,E 350 4MATIC Sedan,Mid-size,2.0,4,A9,Z,10.0,7.2,8.7,32,203,5,7
8179,2025,Mercedes-Benz,E 450 4MATIC Sedan,Mid-size,3.0,6,A9,Z,10.8,7.7,9.4,30,221,5,6
8180,2025,Mercedes-Benz,G 550 SUV,Sport utility vehicle: Standard,3.0,6,A9,Z,13.6,12.4,13.1,22,305,4,6
8181,2025,Mercedes-Benz,GLA 250 4MATIC SUV,Sport utility vehicle: Small,2.0,4,AM8,Z,9.4,7.1,8.4,34,196,6,6
8182,2025,Mercedes-Benz,GLB 250 4MATIC SUV,Sport utility vehicle: Small,2.0,4,AM8,Z,9.8,7.2,8.6,33,201,5,6
8183,2025,Mercedes-Benz,GLC 300 4MATIC SUV,Sport utility vehicle: Small,2.0,4,A9,Z,10.0,7.6,8.9,32,210,5,6
8184,2025,Mercedes-Benz,GLC 300 4MATIC Coupe,Sport utility vehicle: Small,2.0,4,A9,Z,10.1,7.7,9.0,31,210,5,6
8185,2025,Mercedes-Benz,GLE 350 4MATIC SUV,Sport utility vehicle: Standard,2.0,4,A9,Z,12.2,9.2,10.8,26,255,5,6
8186,2025,Mercedes-Benz,GLE 450 4MATIC SUV,Sport utility vehicle: Standard,3.0,6,A9,Z,12.5,9.6,11.2,25,264,4,6
8187,2025,Mercedes-Benz,GLE 450 4MATIC Coupe,Sport utility vehicle: Standard,3.0,6,A9,Z,12.5,9.6,11.2,25,264,4,6
8188,2025,Mercedes-Benz,GLS 450 4MATIC SUV,Sport utility vehicle: Standard,3.0,6,A9,Z,12.7,9.6,11.3,25,266,4,6
8189,2025,Mercedes-Benz,GLS 580 4MATIC SUV,Sport utility vehicle: Standard,4.0,8,A9,Z,16.6,12.1,14.6,19,340,3,4
8190,2025,Mercedes-Benz,GLS 600 4MATIC Maybach SUV,Sport utility vehicle: Standard,4.0,8,A9,Z,17.9,12.9,15.6,18,365,2,4
8191,2025,Mercedes-Benz,Maybach S 580 4MATIC Sedan,Full-size,4.0,8,A9,Z,14.6,8.8,12.0,24,280,4,4
8192,2025,Mercedes-Benz,Maybach S 680 4MATIC Sedan,Full-size,6.0,12,A9,Z,19.8,11.6,16.1,18,375,2,2
8193,2025,Mercedes-Benz,S 500 4MATIC Sedan,Full-size,3.0,6,A9,Z,11.2,7.7,9.6,29,226,5,6
8194,2025,Mercedes-Benz,S 580 4MATIC Sedan,Full-size,4.0,8,A9,Z,14.1,9.4,12.0,24,278,4,4
8195,2025,MINI,Cooper 3 Door,Subcompact,2.0,4,AM7,Z,8.5,6.0,7.4,38,171,6,6
8196,2025,MINI,Cooper 5 Door,Compact,2.0,4,AM7,Z,8.5,6.0,7.4,38,171,6,6
8197,2025,MINI,Cooper Convertible,Minicompact,2.0,4,AM7,Z,8.8,6.4,7.7,37,179,6,6
8198,2025,MINI,Cooper S 3 Door,Subcompact,2.0,4,AM7,Z,8.5,6.1,7.4,38,171,6,6
8199,2025,MINI,Cooper S 5 Door,Compact,2.0,4,AM7,Z,8.4,6.1,7.3,39,170,6,6
8200,2025,MINI,Cooper S Convertible,Minicompact,2.0,4,AM7,Z,8.9,6.6,7.9,36,181,6,6
8201,2025,MINI,Cooper S Countryman ALL4,Sport utility vehicle: Small,2.0,4,AM7,Z,9.8,7.3,8.7,32,201,6,6
8202,2025,MINI,John Cooper Works 3 Door,Subcompact,2.0,4,AM7,Z,8.8,6.4,7.7,37,179,6,7
8203,2025,MINI,John Cooper Works Convertible,Minicompact,2.0,4,AM7,Z,9.0,6.6,7.9,36,184,6,7
8204,2025,MINI,John Cooper Works Countryman ALL4,Sport utility vehicle: Small,2.0,4,AM7,Z,10.2,7.9,9.2,31,212,5,5
8205,2025,Mitsubishi,Eclipse Cross 4WD,Sport utility vehicle: Small,1.5,4,AV8,X,9.6,8.9,9.3,30,216,5,4
8206,2025,Mitsubishi,Outlander 4WD,Sport utility vehicle: Small,2.5,4,AV8,X,9.7,7.7,8.8,32,206,5,5
8207,2025,Mitsubishi,RVR,Sport utility vehicle: Small,2.0,4,AV6,X,9.7,7.8,8.9,32,207,5,4
8208,2025,Mitsubishi,RVR 4WD,Sport utility vehicle: Small,2.0,4,AV6,X,10.0,8.1,9.1,31,213,5,4
8209,2025,Mitsubishi,RVR 4WD,Sport utility vehicle: Small,2.4,4,AV6,X,10.3,8.3,9.4,30,218,5,4
8210,2025,Nissan,Altima AWD,Mid-size,2.5,4,AV,X,9.3,6.9,8.2,34,193,6,6
8211,2025,Nissan,Altima AWD SR/Platinum,Mid-size,2.5,4,AV8,X,9.5,7.1,8.4,34,198,6,6
8212,2025,Nissan,Armada 4WD,Sport utility vehicle: Standard,3.5,6,AS9,Z,14.7,12.4,13.7,21,323,3,5
8213,2025,Nissan,Armada 4WD PRO-4X,Sport utility vehicle: Standard,3.5,6,AS9,Z,15.7,12.9,14.4,20,339,3,5
8214,2025,Nissan,Frontier,Pickup truck: Standard,3.8,6,AS9,X,13.4,9.5,11.6,24,274,4,5
8215,2025,Nissan,Frontier 4WD,Pickup truck: Standard,3.8,6,AS9,X,13.3,10.9,12.3,23,290,4,5
8216,2025,Nissan,Frontier 4WD PRO-4X,Pickup truck: Standard,3.8,6,AS9,X,14.0,11.1,12.7,22,299,4,5
8217,2025,Nissan,Kicks,Sport utility vehicle: Small,2.0,4,AV,X,8.1,6.6,7.4,38,175,6,6
8218,2025,Nissan,Kicks AWD,Sport utility vehicle: Small,2.0,4,AV,X,8.4,6.9,7.7,37,182,6,6
8219,2025,Nissan,Kicks Play,Mid-size,1.6,4,AV,X,7.7,6.6,7.2,39,169,6,6
8220,2025,Nissan,Murano AWD,Sport utility vehicle: Small,2.0,4,AS9,X,10.6,8.6,9.7,29,229,5,5
8221,2025,Nissan,Pathfinder 4WD,Sport utility vehicle: Small,3.5,6,AS9,X,11.7,9.3,10.6,27,248,5,4
8222,2025,Nissan,Pathfinder 4WD Rock Creek,Sport utility vehicle: Standard,3.5,6,AS9,Z,11.9,10.0,11.1,25,260,4,4
8223,2025,Nissan,Rogue,Sport utility vehicle: Small,1.5,3,AV8,X,7.8,6.5,7.2,39,169,6,5
8224,2025,Nissan,Rogue AWD,Sport utility vehicle: Small,1.5,3,AV8,X,8.4,6.7,7.6,37,179,6,5
8225,2025,Nissan,Sentra,Mid-size,2.0,4,AV,X,7.3,5.8,6.6,43,156,7,6
8226,2025,Nissan,Sentra SR,Mid-size,2.0,4,AV,X,7.4,6.1,6.9,41,161,7,6
8227,2025,Nissan,Sentra,Mid-size,2.0,4,M6,X,9.4,6.4,8.0,35,189,6,6
8228,2025,Nissan,Sentra SR,Mid-size,2.0,4,M6,X,9.5,6.7,8.2,34,194,6,6
8229,2025,Nissan,Versa,Compact,1.6,4,AV,X,7.5,5.9,6.8,42,159,7,6
8230,2025,Nissan,Versa,Compact,1.6,4,M5,X,8.6,6.7,7.7,37,181,6,6
8231,2025,Nissan,Z,Two-seater,3.0,6,AS9,Z,12.3,8.6,10.6,27,250,5,4
8232,2025,Nissan,Z,Two-seater,3.0,6,M6,Z,13.4,10.0,11.9,24,280,4,4
8233,2025,Nissan,Z NISMO,Two-seater,3.0,6,AS9,Z,14.1,9.9,12.2,23,287,4,4
8234,2025,Porsche,718 Boxster,Two-seater,2.0,4,AM7,Z,11.0,8.7,10.0,28,233,5,1
8235,2025,Porsche,718 Boxster,Two-seater,2.0,4,M6,Z,12.0,9.5,10.9,26,254,5,1
8236,2025,Porsche,718 Boxster S,Two-seater,2.5,4,AM7,Z,12.2,9.2,10.9,26,255,5,1
8237,2025,Porsche,718 Boxster S,Two-seater,2.5,4,M6,Z,12.5,9.6,11.2,25,263,4,1
8238,2025,Porsche,718 Boxster GTS,Two-seater,4.0,6,AM7,Z,12.3,9.8,11.1,25,260,4,4
8239,2025,Porsche,718 Boxster GTS,Two-seater,4.0,6,M6,Z,14.0,10.0,12.2,23,284,4,4
8240,2025,Porsche,718 Cayman,Two-seater,2.0,4,AM7,Z,11.0,8.7,10.0,28,233,5,1
8241,2025,Porsche,718 Cayman,Two-seater,2.0,4,M6,Z,12.0,9.5,10.9,26,254,5,1
8242,2025,Porsche,718 Cayman S,Two-seater,2.5,4,AM7,Z,12.2,9.2,10.9,26,255,5,1
8243,2025,Porsche,718 Cayman S,Two-seater,2.5,4,M6,Z,12.5,9.6,11.2,25,263,4,1
8244,2025,Porsche,718 Cayman GTS,Two-seater,4.0,6,AM7,Z,12.3,9.8,11.1,25,260,4,4
8245,2025,Porsche,718 Cayman GTS,Two-seater,4.0,6,M6,Z,14.0,10.0,12.2,23,284,4,4
8246,2025,Porsche,911 Carrera,Minicompact,3.0,6,AM8,Z,12.9,9.2,11.3,25,263,4,4
8247,2025,Porsche,911 Carrera Cabriolet,Minicompact,3.0,6,AM8,Z,13.0,9.4,11.4,25,264,4,4
8248,2025,Porsche,911 GT3 RS,Two-seater,4.0,6,AM7,Z,16.8,13.0,15.1,19,354,3,2
8249,2025,Porsche,911 Turbo,Minicompact,3.7,6,AM8,Z,16.5,11.4,14.2,20,332,3,4
8250,2025,Porsche,911 Turbo Cabriolet,Minicompact,3.7,6,AM8,Z,16.9,11.5,14.5,19,339,3,4
8251,2025,Porsche,911 Turbo S,Minicompact,3.7,6,AM8,Z,16.6,11.8,14.4,20,332,3,4
8252,2025,Porsche,911 Turbo S Cabriolet,Minicompact,3.7,6,AM8,Z,16.7,11.8,14.5,19,336,3,4
8253,2025,Porsche,Cayenne,Sport utility vehicle: Standard,3.0,6,AS8,Z,13.8,10.2,12.2,23,291,4,4
8254,2025,Porsche,Cayenne Coupe,Sport utility vehicle: Standard,3.0,6,AS8,Z,13.8,10.2,12.2,23,291,4,4
8255,2025,Porsche,Cayenne S,Sport utility vehicle: Standard,4.0,8,AS8,Z,15.3,11.2,13.5,21,324,3,4
8256,2025,Porsche,Cayenne S Coupe,Sport utility vehicle: Standard,4.0,8,AS8,Z,15.7,11.0,13.6,21,324,3,4
8257,2025,Porsche,Cayenne Turbo GT Coupe,Sport utility vehicle: Standard,4.0,8,AS8,Z,15.5,11.8,13.8,20,324,3,2
8258,2025,Porsche,Macan,Sport utility vehicle: Small,2.0,4,AM7,Z,12.4,9.3,11.0,26,263,4,4
8259,2025,Porsche,Macan T,Sport utility vehicle: Small,2.0,4,AM7,Z,12.2,9.6,11.0,26,259,4,4
8260,2025,Porsche,Macan S,Sport utility vehicle: Small,2.9,6,AM7,Z,13.8,10.1,12.2,23,289,4,4
8261,2025,Porsche,Macan GTS,Sport utility vehicle: Small,2.9,6,AM7,Z,13.5,10.7,12.2,23,290,4,4
8262,2025,Porsche,Panamera,Full-size,2.9,6,AM8,Z,13.1,9.4,11.4,25,268,4,4
8263,2025,Porsche,Panamera 4,Full-size,2.9,6,AM8,Z,13.1,9.4,11.4,25,264,4,4
8264,2025,Porsche,Panamera GTS,Full-size,4.0,8,AM8,Z,14.7,9.8,12.5,23,295,4,4
8265,2025,Ram,1500,Pickup truck: Standard,3.0,6,A8,X,13.1,9.4,11.5,25,269,4,6
8266,2025,Ram,1500 eTorque,Pickup truck: Standard,3.6,6,A8,X,11.9,9.4,10.8,26,253,5,6
8267,2025,Ram,1500 4X4,Pickup truck: Standard,3.0,6,A8,X,14.0,9.8,12.1,23,284,4,6
8268,2025,Ram,1500 4X4 eTorque,Pickup truck: Standard,3.6,6,A8,X,12.2,9.7,11.0,26,259,4,6
8269,2025,Ram,1500 4X4 HO,Pickup truck: Standard,3.0,6,A8,Z,15.7,11.5,13.8,20,324,3,6
8270,2025,Ram,1500 4X4 RHO,Pickup truck: Standard,3.0,6,A8,Z,16.7,14.9,15.9,18,374,2,6
8271,2025,Rolls-Royce,Cullinan,Sport utility vehicle: Standard,6.7,12,AS8,Z,19.7,12.4,16.4,17,379,2,2
8272,2025,Rolls-Royce,Black Badge Cullinan,Sport utility vehicle: Standard,6.7,12,AS8,Z,19.7,12.4,16.4,17,379,2,2
8273,2025,Rolls-Royce,Ghost,Full-size,6.7,12,AS8,Z,19.7,12.4,16.4,17,379,2,2
8274,2025,Rolls-Royce,Black Badge Ghost,Full-size,6.7,12,AS8,Z,19.7,12.4,16.4,17,379,2,2
8275,2025,Rolls-Royce,Ghost Extended,Full-size,6.7,12,AS8,Z,19.7,12.4,16.4,17,379,2,2
8276,2025,Rolls-Royce,Phantom,Full-size,6.7,12,AS8,Z,19.7,12.4,16.4,17,379,2,2
8277,2025,Rolls-Royce,Phantom Extended,Full-size,6.7,12,AS8,Z,19.7,12.4,16.4,17,379,2,2
8278,2025,Subaru,Ascent AWD,Sport utility vehicle: Standard,2.4,4,AV8,X,12.3,9.4,11.0,26,257,5,4
8279,2025,Subaru,BRZ,Minicompact,2.4,4,AS6,Z,11.1,7.8,9.6,29,225,5,2
8280,2025,Subaru,BRZ,Minicompact,2.4,4,M6,Z,12.0,8.8,10.5,27,247,5,2
8281,2025,Subaru,Crosstrek AWD,Sport utility vehicle: Small,2.0,4,AV8,X,8.8,7.0,8.0,35,188,6,6
8282,2025,Subaru,Crosstrek AWD,Sport utility vehicle: Small,2.5,4,AV8,X,8.9,7.2,8.1,35,190,6,6
8283,2025,Subaru,Crosstrek Wilderness AWD,Sport utility vehicle: Small,2.5,4,AV8,X,9.4,8.1,8.8,32,206,5,6
8284,2025,Subaru,Forester AWD,Sport utility vehicle: Small,2.5,4,AV8,X,9.1,7.2,8.3,34,194,6,6
8285,2025,Subaru,Forester Wilderness AWD,Sport utility vehicle: Small,2.5,4,AV8,X,9.5,8.3,9.0,31,210,5,6
8286,2025,Subaru,Forester e-BOXER Hybrid AWD,Sport utility vehicle: Small,2.5,4,AV6,X,6.8,7.0,6.9,41,161,7,7
8287,2025,Subaru,Impreza AWD,Station wagon: Small,2.0,4,AV8,X,8.8,6.9,8.0,35,185,6,6
8288,2025,Subaru,Impreza AWD,Station wagon: Small,2.5,4,AV8,X,9.0,7.2,8.2,34,191,6,6
8289,2025,Subaru,Outback AWD,Sport utility vehicle: Small,2.4,4,AV8,X,10.6,8.1,9.5,30,221,5,5
8290,2025,Subaru,Outback AWD,Sport utility vehicle: Small,2.5,4,AV8,X,9.2,7.3,8.3,34,195,6,6
8291,2025,Subaru,Outback Wilderness AWD,Sport utility vehicle: Small,2.4,4,AV8,X,11.0,9.0,10.1,28,235,5,5
8292,2025,Subaru,WRX AWD,Mid-size,2.4,4,AV8,Z,12.7,9.4,11.2,25,262,4,2
